G:LS:LC,G:MS:LC,G:HS:LC,G:LS:MC,G:MS:MC,G:HS:MC,G:LS:HC,G:MS:HC,G:VHS:HC*,G:VHS:LC,G:VHS:MC,G:VHS:HC
23.1085742,23.10371752,25.285,56.145,54.915,50.54,112.405,114.665,109.005,27.12,68.4,124.23
23.06399289,23.08483886,25.755,55.65,54.595,49.995,112.785,113.78,108.475,26.615,67.275,125.84
22.84581291,22.85949567,26.05,54.79,54.805,49.445,112.435,114.755,108.85,26.92,67.985,124.985
23.07653942,22.59357031,25.76,55.205,55.205,50.04,111.75,114.42,109.635,26.71,68.285,123.205
23.34062218,22.5981955,25.705,56.37,55.175,50.305,113.065,113.88,109.275,26.77,68.015,122.56
23.08290979,23.07774988,25.87,55.47,54.895,50.475,112.665,113.225,106.63,26.895,67.59,123.205
23.07148876,23.0146618,25.915,55.255,54.7,50.405,112.595,113.11,108.215,26.775,68.665,122.425
23.12380988,23.07494193,25.755,55.805,56.025,48.915,111.94,115.02,109.615,26.515,67.875,124.5
22.87256671,22.9210015,25.67,55.695,55.18,50.625,110.79,113.705,108.295,26.695,68.155,122.74
23.04828259,23.0489118,25.485,56.115,55.51,49.565,112.015,113.16,109.635,26.7,67.065,121.735
22.76830939,23.11303714,25.29,56.66,54.655,49.715,112.615,114.085,106.375,26.28,67.85,122.68
22.8443275,23.14976413,25.145,55.44,53.645,48.78,112.275,114.995,109.65,26.145,68.305,123.91
22.64998751,22.84650777,25.445,56.275,54.27,49.35,112.43,111.68,107.515,26.45,67.195,123.27
22.71881873,23.33403524,25.755,56.125,54.405,49.195,112.08,113.14,107.17,26.595,67.325,122.355
22.7079582,23.39032721,25.45,54.275,55.135,49.46,109.485,114.315,108.64,26.635,67.97,123.85
22.4444633,22.9357123,25.445,54.41,54.9,50.235,109.685,113.39,108.49,26.76,67.715,122.22
22.6814547,22.86142913,25.36,54.66,54.785,49.395,112.395,112.435,108.23,26.47,67.915,122.24
23.12644733,22.94405311,25.545,54.85,54.34,50.03,111.93,112.78,107.86,26.745,67.795,124.585
22.27664504,22.85804954,24.945,55.995,53.695,49.22,109.955,112.985,108.065,26.56,66.225,125.18
22.42283466,22.60003599,25.405,54.45,54.385,50.015,109.105,112.555,107.26,26.175,68.215,123.55
22.34792458,22.86671909,25.375,54.67,53.735,50.12,110.735,113.38,108.285,26.41,67.345,123.24
22.58299952,22.93730738,25.07,56.075,54.08,49.445,110.27,114.355,108.145,26.615,67.555,125.22
22.51713763,22.87261724,24.95,54.91,53.245,49.68,110.475,112.26,107.965,26.495,67.67,122.97
22.76275004,22.57476781,24.905,54.83,54.79,49.43,112.7,111.95,108.405,26.235,66.78,122.68
22.49479522,22.48530849,25.06,55.1,54.725,49.185,108.45,111.895,108,26.48,67.305,123.575
22.1894201,22.40465817,25.18,54.96,53.585,49.85,111.685,110.74,106.995,26.55,66.935,122.755
22.00786427,22.50003534,25.72,55.235,55.095,49.43,110.205,110.435,107.57,26.46,67.11,121.915
22.30328829,22.6033836,25.265,55.595,53.22,50.085,108.815,112.605,107.355,25.92,66.69,123.105
22.51416746,22.88677691,25.34,54.58,54.8,49.18,110.51,112.88,108.255,26.525,67.19,124.815
22.68371808,22.99600092,25.175,55.59,53.665,49.06,112.705,112.28,108.535,26.135,67.91,123.605
22.54711842,22.38847589,25.57,55.245,53.85,49.09,109.89,111.395,105.455,26.58,66.975,121.2
22.70366839,22.39074579,25.085,54.775,53.85,48.97,109.17,110.965,106.665,25.945,66.505,122.23
22.42851521,22.56768563,24.79,54.525,54.37,48.965,110.595,113.805,106.195,25.92,66.015,121.975
22.53506048,22.51280694,25.155,54.615,54.67,48.635,109.855,113.545,107.055,26.135,67.055,120.665
22.28494044,22.63080566,25.265,54.015,53.175,49.405,110.125,111.905,105.935,26.23,67.465,122.985
22.3734441,22.50450122,24.955,55.295,53.2,49.07,111.25,113.015,108.2,25.935,65.955,123.185
21.83496149,22.63926427,25.115,55,53.385,49.41,110.905,110.235,107.72,26.02,66.065,122.17
22.1854126,22.52731496,25.315,54.475,54.31,48.95,109.79,112.755,105.2,26.25,67.03,122.01
22.06213011,22.53878124,24.775,54.63,53.845,49.095,109.305,112.935,104.03,26.265,68.015,122.845
22.29150072,22.55249602,25.015,54.585,53.71,48.255,109.445,114.095,106.07,26.135,66.515,121.465
22.13768108,22.74193431,25.125,55.005,52.395,48.96,107.985,112.325,106.92,25.755,66.575,120.48
21.94494249,22.25988375,24.49,54.74,53.16,48.83,110.115,112.415,108.195,26.165,66.94,120.43
22.18669988,22.24989821,24.595,54.525,53.62,49.245,108.395,111.555,106.78,25.97,66.925,121.63
22.63380511,22.14302189,24.525,54.965,53.515,49.32,110.12,110.805,105.245,25.98,66.48,122.3
22.04528389,22.12405879,24.835,54.33,53.15,48.775,109.855,110.085,106.045,25.39,66.21,120.665
22.08705141,22.03708362,24.94,54.47,52.99,48.68,109.21,109.8,104.865,25.88,66.785,123.225
22.10372946,22.02387967,24.825,54.085,52.59,47.55,109.35,109.305,105.52,26.295,66.845,119.03
21.85996737,22.26106538,24.7,54.56,53.32,47.965,110.125,108.855,106.285,25.66,67.235,120.855
21.97942131,22.47223018,24.795,54.72,53.145,48.16,109.13,110.545,105.635,25.74,66.51,122.165
21.94471181,22.16866783,25.165,54.93,53.475,48.185,109.01,110.83,104.155,26.455,65.59,120.32
22.56139504,22.01971997,24.765,53.665,54.06,47.71,110.045,110.485,104.23,25.98,65.235,120.25
22.36149152,22.17366555,24.65,54.555,54.02,47.795,110.055,111.17,104.75,25.825,66.84,121.47
22.08090409,22.00181756,25.015,54.17,53.545,48.43,108.86,110.685,104.855,25.72,66.615,120.37
22.39158671,22.34654713,25.045,54.215,53.235,48.66,109.19,111.265,104.195,25.68,66.61,119.735
22.03921283,21.91709579,24.57,54.22,53.29,48.45,110.38,109.645,105.98,25.58,66.385,120.33
22.08917838,22.12413945,24.865,54.735,52.88,48.54,107.505,110.805,105.895,25.52,65.7,119.815
22.2036463,22.68361271,24.795,54.225,53.305,48.23,107.235,110.045,105.925,25.535,66.78,120.46
22.16289098,22.20722435,24.92,54.495,53.16,47.61,108.33,108.885,105.615,25.78,66.97,123.115
21.64505115,22.44591786,24.625,53.85,53.58,48.56,107.09,110.65,106.53,25.545,66.33,120.13
21.88595021,22.3901563,24.785,54.095,53.555,48.185,105.385,112,105.6,25.975,67.38,119.93
22.16468801,22.28230729,24.47,53.715,51.895,48.77,104.59,110.27,105.405,25.92,65.92,120.495
22.26831109,21.74514446,24.725,54.2,53.305,48.275,108.005,110.875,105.435,25.64,65.72,119.505
22.01989933,22.25830306,24.36,53.32,52.725,48.225,108.105,110.025,106.07,25.71,65.865,119.15
22.14514776,21.82403731,24.64,53.41,51.885,48.7,111.595,109.285,105.85,25.525,65.905,120.35
22.0554986,22.1053399,24.805,53.47,52.615,48.32,106.225,108.74,104.81,25.73,65.62,120.6
22.23400264,22.26529761,24.68,53.325,51.85,48.385,105.59,110.23,105.535,26,65.535,122.065
22.10560908,21.81331786,24.46,54.065,52.485,47.955,107.625,110.315,106.545,25.34,65.785,120.38
22.09556339,21.81503803,24.295,53.945,52.165,48.845,106.135,109.765,105.135,25.455,65.97,119.505
21.42955944,21.69811436,24.39,52.94,52.495,48.08,107.43,110.115,105.005,25.57,66.4,118.59
21.994632,21.84531164,24.04,53.505,52.445,47.015,107.27,110.64,103.3,25.515,64.95,122.14
21.66309658,21.93654544,24.315,54.01,52.27,47.535,107.83,109.455,104.31,25.73,65.835,119.81
21.7449907,22.24773332,24.35,53.43,52.47,48.095,109.29,111.755,104.545,25.2,66.07,119.32
21.79962371,21.61569135,24.165,52.505,52.095,47.74,107.155,110.31,104.35,25.725,66.145,121.93
21.51186018,21.76940044,24.41,53.965,52.945,47.835,108.935,109.96,103.89,25.215,66.035,120.765
21.54168082,22.27704785,24.69,53.435,52.33,47.445,105.525,110.865,102.77,25.495,65.335,119.575
21.49714507,22.14452064,24.585,53.435,52.56,47.35,105.825,108.015,105.695,25.85,65.995,119.305
21.49564896,22.13684389,24.17,52.74,51.96,47.855,106.475,107.475,102.705,25.26,65.685,119.505
21.58695661,21.83202976,24.315,52.555,51.525,47.375,106.455,109.255,103.82,25.29,66.145,119.74
21.88517281,21.94587281,24.385,53.53,51.86,46.745,107.57,108.705,105.08,25.145,66.28,119.025
21.74843623,21.75285916,24.195,51.865,52.57,47.595,104.975,111.075,103.615,24.945,65.765,119.955
21.67723601,21.73350312,24.2,52.765,51.94,47.615,106.91,109.89,103.045,25.08,65.65,121.085
21.54322358,21.52469904,23.885,53.66,52.455,47.155,105.77,107.285,104.63,25.135,65.575,121.005
21.61761283,21.72849175,23.885,53.315,52.34,47.56,106.085,108.12,103.195,25.345,65.69,118.78
21.1817828,21.7225184,24.29,53.635,52.53,47.125,108.435,110.54,103.15,25.245,65.42,119.48
21.13376779,21.97603251,24.04,54.06,51.895,47.1,106.515,107.69,103.265,25.505,66.06,117.925
21.64940273,21.84940123,24.13,53.805,51.6,47.375,105.015,108.895,102.01,25.255,65.155,117.94
21.30394975,21.84762295,24.135,52.815,51.445,47.21,106.1,109.505,103.535,25.28,64.89,120.24
21.50029963,21.7320396,24.31,52.52,51.995,48.825,106.39,108.14,103.315,24.975,64.785,120.87
21.5214493,21.52615724,24.205,52.865,51.745,47.845,107.915,109.21,102.485,25.17,65.115,119.255
21.36523169,21.75920687,24.31,53.495,51.89,47.68,107.34,106.89,102.37,25.3,65.97,117.555
21.2013127,21.44578112,24.055,52.77,52.22,46.855,106.87,108.295,101.355,25.4,65.605,117.855
21.1919962,21.60472735,23.815,53.465,52.35,47.075,107.035,109.315,103.295,25.425,65.57,119.145
21.56451222,21.88113143,23.88,53,51.56,48.16,104.465,109.535,103.635,25.49,66.18,119.245
21.50462688,21.81397736,24.18,52.815,51.54,47.225,106.34,108.685,103.08,24.995,65.765,117.79
21.29819194,21.42246286,24.3,52.805,51.86,47.715,105.63,107.935,101.43,25.285,64.985,118.9
21.63403542,21.64448175,24.115,52.075,51.23,46.815,104.905,107.385,103.305,25.1,65.07,118.345
21.63541561,21.66696341,24.075,52.415,51.725,47.3,104.93,108.24,102.8,24.965,65.345,119.71
21.02192255,21.7524886,23.595,53.09,51.865,47.195,106.08,107.96,102.65,25.2,64.575,119.565
20.98820478,21.21397254,24.11,53.575,52.73,47.725,104.895,106.605,102.485,25.22,64.97,120.525
21.35463275,21.23518286,23.93,52.05,51.63,47.675,105.11,107.215,101.715,25.045,65.1,119.66
21.41958002,21.29044498,23.88,51.865,50.835,46.52,103.915,109.335,102.93,25.255,64.05,118.17
21.0375899,21.35942467,23.8,52.625,51.335,47.32,105.545,108.135,103.805,25.365,64.86,117.775
21.04272982,21.22061494,24.03,51.765,51.07,47.5,106.385,106.965,102.905,25.045,64.87,118.855
21.22687108,21.42607865,23.795,51.43,50.605,46.4,106.37,107.585,102.97,25.23,65.155,117.425
21.269001,21.79205434,24.135,52.275,52.18,45.745,105.905,106.735,101.675,25.095,64.275,118.33
20.92734312,21.4221008,23.67,51.935,50.79,47.975,105.005,107.42,103.505,24.555,64.81,119.215
21.26753777,21.70364232,23.98,51.665,50.725,46.825,102.815,107.925,100.65,25.125,65.005,119.295
21.12151304,20.9894143,24.005,52.25,51.505,47.11,104.355,107.485,102.345,24.95,65.065,119.09
20.79598876,21.4641063,24.005,51.8,51.375,46.075,105.94,108.105,103.74,25,65.45,120.135
21.13659512,21.39636127,24.15,51.59,51.825,46.955,104.705,107.1,101.475,24.78,64.475,117.485
21.10096214,21.39083297,24.315,52.015,51.055,46.78,103.49,108.765,102.385,24.77,64.715,117.915
21.05620233,21.32286028,23.725,52.675,51.05,46.79,106.01,106.445,103.34,25.11,65.915,118.13
21.33943957,21.61424251,23.935,51.965,52.085,46.275,103.48,107.19,102.92,25.1,64.8,117.34
21.05156534,21.42821706,23.535,52.475,50.415,47.175,104.24,106.905,102.885,24.965,64.475,118.515
20.75045335,21.19047942,23.565,53.12,51.09,46.395,105.475,107.555,102.18,24.775,64.59,116.41
20.70965106,21.32536029,24.06,52.815,50.655,46.8,104.87,107.355,102.64,24.71,64.15,118.71
21.10430223,21.12990349,23.835,51.94,50.79,46.325,104.22,107.325,102.165,24.75,64.4,116.815
20.51547888,21.29115307,23.755,51.84,50.205,47.27,103.28,108.7,102.72,24.89,64.945,118.13
21.01623122,21.20452967,23.66,51.605,50.89,46.97,102.175,108.55,100.625,24.945,65.395,117.805
20.87088704,21.05599846,23.405,51.4,51.165,46.075,103.065,107.08,100.195,24.79,65.275,115.295
20.84188487,20.84555025,23.615,51.685,50.655,46.14,103.83,107.67,100.495,24.56,65.11,118.515
21.11186329,20.78393269,23.765,52.22,50.56,46.17,103.175,107.435,101.945,25.08,64.95,118.775
21.15601525,21.506451,23.3,52.455,50.955,46.645,102.92,107.05,101.955,24.815,65.545,116.915
20.704726,21.08913453,23.73,51.485,51.395,46.495,103.12,104.335,101.18,24.715,64.345,115.815
20.62187568,20.86112344,23.65,52.58,50.64,46.03,104.37,105.135,101.185,24.485,65.35,117.6
20.84143568,21.59806911,23.425,51.76,50.965,45.805,104.43,107.97,100.345,24.65,64.235,118.365
20.7880847,21.01177221,23.71,51.605,50.175,46.435,104.985,105.75,100.73,24.63,64.155,117.63
20.40678266,21.10644101,23.075,52.025,50.765,46.7,104.27,105.13,101.135,24.77,63.785,117.64
20.64380569,21.09213502,23.55,51.29,51.265,45.875,104.165,105.81,100.2,24.46,64.81,118.33
21.02726157,20.87643499,23.345,52.265,50.935,45.455,104.78,106.545,101.185,24.425,64.23,116.79
20.46077357,20.62490675,23.62,51.445,50.5,46.61,104.67,105.59,101.245,24.76,64.71,116.755
20.43335683,20.68305597,23.59,51.38,50.3,45.885,102.025,105.27,99.71,24.615,64.91,118.405
20.85793773,21.04417652,23.725,51.015,50.37,46.005,103.23,106.52,100.41,24.775,64.46,117.905
20.58109422,20.95028604,23.295,51.755,50.645,46.46,100.465,105.58,100.3,24.015,64.245,115.895
20.25491558,21.23966567,23.53,51.305,50.755,46.06,102.565,105.11,99.95,24.605,64.59,117.28
20.27719339,21.04456405,23.425,50.7,50.23,45.7,102.76,104.945,100.975,24.515,63.19,117.66
20.2001061,21.08779351,23.185,51.305,50.21,45.16,102.55,106.15,101.68,24.165,63.99,116.79
20.51052877,21.35304095,23.22,52.07,49.16,45.945,103.855,107.715,100.435,24.05,63.74,116.105
20.70214876,20.98622385,23.41,51.545,50.16,46.475,104.915,107.375,100.35,24.665,64.55,116.27
20.58822145,20.73513109,23.08,51.33,49.61,46.22,101.605,105.655,100.85,24.765,62.955,116.145
20.63221072,20.51539423,23.535,51.71,50.21,45.775,103.675,106.4,99.635,24.605,63.095,116.295
20.18489624,20.45137437,23.7,50.55,50.965,45.98,101.97,106.965,101.7,23.965,64.53,116.445
20.54636767,20.96290534,23.225,51.205,50.21,46.72,102.535,105,99.295,24.315,65.035,116.265
20.44803831,20.81953752,23.15,51.495,49.99,46.765,101.425,105.195,100.77,24.105,64.595,116.79
20.55872228,20.43992223,23.365,51.83,50.205,46.525,101.47,105.17,99.32,24.1,64.27,115.81
20.5033336,20.75222921,23.355,51.215,49.605,46.11,101.715,104.525,102.405,24.62,63.57,116.01
20.44182568,20.94580541,23.155,51.57,49.46,44.98,102.6,103.625,98.935,24.64,64.53,116.415
20.73133581,20.51582653,23.235,50.56,49.515,45.565,100.69,105.705,99.66,24.275,63.615,116.965
20.53261759,20.83570055,23.035,51.325,49.685,45.875,100.975,104.53,98.69,24.275,63.94,116.95
20.64295248,20.66168974,23.115,50.495,49.205,45.83,102.285,105.21,99.85,24.41,63.905,116.045
20.38748957,20.65728254,22.955,51.295,49.415,45.695,100.69,105.37,100.25,24.255,64.05,116.925
20.42259474,20.72415654,22.9,51.31,49.35,46.36,100.945,103.41,98.84,24.355,63.65,116.95
20.46492037,20.46992948,23.12,50.895,48.795,45.83,101.32,104.15,99.435,24.345,63.245,116.015
20.3923198,20.58493206,23.14,51.56,49.135,46.02,102.5,104.26,99.18,23.97,63.44,115.635
20.52199477,20.83109379,23.48,50.835,49.93,45.6,102,104.715,99.57,24.295,64.3,116.545
20.49312177,20.49343246,22.94,50.155,49.93,45.59,100.39,106.025,99.525,24.16,63.375,117.57
20.76850253,20.47279134,22.58,51.32,48.87,44.795,100.93,105.175,99.245,24.185,63.415,116.565
20.49474339,20.61352557,22.905,49.985,49.38,45.315,103.615,105.17,98.075,24.105,63.195,115.835
20.44423626,20.75333563,22.665,48.985,49.425,44.99,101.1,102.61,100.115,24.11,63.13,118.095
20.44275877,20.74070555,23.175,50.275,50.105,44.91,101.61,106.035,99.015,23.83,64.41,117.265
20.43021346,20.36969805,23.15,50.59,49.4,45.515,102.71,105.77,99.165,24.01,63.895,116.855
20.171225,20.49593066,23.195,49.94,48.925,44.79,101.11,104.76,99.755,24.04,62.695,118.365
20.07203567,20.75444365,22.92,50.725,48.74,44.855,100.44,105.53,99.74,24.175,63.79,114.465
20.60648597,20.61901521,23.055,49.775,49.785,45.625,103.195,104.615,98.73,23.94,62.63,116.07
19.9102875,20.31938009,23.15,50.435,48.975,45.93,101.02,105.73,97.455,24.175,64.35,116.96
20.27049155,20.657595,22.885,49.895,49.145,44.785,101.275,102.98,97.42,23.4,62.815,115.68
20.06946908,20.15809861,22.19,50.195,49.055,44.445,101.505,103.46,99.18,24.24,63.63,113.065
20.09503481,20.42276276,23.015,49.29,49.08,44.405,99.9,103.75,101.275,24.525,63.625,115.435
20.18581526,20.55267993,23.225,49.455,48.805,44.795,99.54,101.77,99.475,23.915,62.74,117.455
20.23697748,20.51307304,22.615,49.91,48.725,45.36,100.405,104.66,98.63,23.885,63.635,114.92
19.94751334,20.49725398,22.775,49.485,49.145,45.11,100.03,104.775,97.455,24.17,63.26,115.19
19.98591623,20.53566765,22.83,49.76,49.155,45.795,101.14,103.88,98.44,23.755,63.52,114.34
19.97932252,20.51927836,22.425,50.42,49.87,45.525,99.465,102.965,97.88,23.795,63.475,113.865
19.84997288,20.40818279,22.56,49.345,48.5,45.535,99.575,104.695,99.285,23.8,63.105,115.125
19.99027888,20.50917555,22.735,50.34,48.88,45.28,99.265,103.195,98.355,23.975,62.725,116.125
20.32902301,20.51275648,22.55,49.385,49.19,45.4,100.17,104.42,96.8,23.375,63.26,113.275
20.05535292,20.26963238,22.51,49.815,49.005,44.78,100.15,103.77,98.205,23.905,63.285,113.935
19.95265731,20.35140221,22.195,50.015,48.935,45.37,101.455,103.82,98.67,23.89,62.635,114.29
19.92555836,20.21569129,22.27,48.9,49.265,44.36,102.2,103.595,98.895,23.665,62.895,111.68
19.61864616,20.18332882,22.505,49.75,49.32,44.22,99.365,104.41,96.935,23.675,64.32,113.82
20.02137706,20.7029644,22.56,49.58,47.825,44.98,99.18,106.02,98.13,23.79,62.72,115.76
19.93437525,20.39824752,22.65,49.54,48.61,44.845,100.66,104.525,98.505,23.89,62.96,113.95
20.06803851,20.32343512,22.515,50.01,48.35,44.54,100.045,101.925,97.095,23.85,62.745,114.315
19.92739131,20.00642535,22.94,49.505,48.17,45.44,100.68,102.695,98.725,23.74,62.92,114.17
19.76515991,20.3030487,22.735,49.125,48.865,44.945,100.78,103.21,96.275,23.795,63.095,115.855
19.48069008,20.1687887,22.6,49.59,48.405,44.445,99.71,102.765,97.765,23.4,63.12,115.05
19.87832783,20.36259955,22.825,48.395,48.45,44.665,100.13,102.555,97.27,23.585,61.88,114.925
19.99324756,19.8723513,22.51,49.68,48.87,44.72,99.585,102.265,98.435,23.275,61.595,114.485
19.71070848,19.94099965,22.44,49.48,48.645,45.215,100.015,102.625,96.565,23.435,62.67,113.955
19.67354393,20.27853964,22.68,49.42,47.815,44.755,99.42,102.46,95.235,23.895,61.91,112.185
19.76772874,19.6225347,22.14,49.62,47.51,44.59,100.065,102.195,97.25,23.795,62.84,113.685
19.90050403,20.05038691,22.42,48.84,47.4,44.505,98.57,100.615,97.275,22.955,61.985,113.185
19.79797941,20.13883851,22.355,49.305,48.145,44.205,98.64,101.245,97.57,23.71,63.155,112.655
19.44861358,19.79996176,22.595,48.875,48.27,44.045,98.955,102.74,98,23.665,62.245,113.91
19.70131532,20.12528752,22.335,49.54,48.76,43.89,97.44,103.045,97.435,23.55,61.5,114.19
19.76709405,20.2937652,22.17,49.27,48.055,45.035,97.915,101.695,96.44,23.7,63.48,114.715
19.51268441,20.33681541,22.645,48.86,48.19,44.44,98.995,102.42,96.595,23.795,63.26,114.595
19.47691644,19.81079533,22.6,49.78,48.275,44.435,98.565,101.475,96.375,23.745,62.035,115.855
19.53544038,19.84301111,22.305,49.65,48.415,44.23,99.29,102.165,96.23,23.565,62.205,114.24
19.69714334,19.90793379,22.14,49,48.195,44.32,99.775,102.35,94.02,23.575,62.235,115.105
19.54977027,20.00951836,22.3,49.265,47.565,44.83,98.155,101.465,95.99,23.52,62.895,114.225
19.73933862,19.86509096,22.78,49.045,47.995,43.96,97.32,102.545,95.655,23.67,61.365,112.34
19.61197078,20.00385363,22.165,49.235,47.625,43.92,97.925,101.87,96.38,23.145,62.68,113.57
19.77168898,20.09913484,22.44,49.78,47.675,44.06,100.36,104.145,97.34,23.495,61.505,113.14
19.70016703,19.65573407,22.315,48.445,47.665,44.74,98.895,101.02,96.615,23.525,62.76,114.6
19.22688824,19.68120419,21.875,48.715,47.785,43.935,97.915,102.915,95.255,22.945,62.985,114.55
19.61790763,19.87946602,21.685,48.595,47.725,44.065,98.15,101.64,95.705,23.24,61.94,113.96
19.55907277,19.6557567,21.91,48.795,47.58,43.825,98.34,101.29,96.72,23.43,62.33,114.445
19.71798288,19.91894398,22.2,48.295,47.365,43.7,98.11,101.435,95.645,23.57,61.88,113.635
19.68839082,19.78539642,22.105,48.215,47.445,43.685,98.515,102.205,93.91,23.175,61.72,112.16
19.32500599,19.76566034,22.21,48.635,47.665,43.785,98.4,101.18,95.62,23.58,62.38,112.715
19.5501631,19.84905404,22.37,49.03,48.21,44.35,98.64,100.92,96.865,23.52,62.665,112.595
19.5220651,19.59322495,22.055,49.175,47.215,44.33,97.91,100.75,97.535,23.13,62.76,114.645
19.42153081,19.65023399,22.285,49.075,47.38,43.9,98.72,100.44,96.355,23.51,62.34,112.59
19.68777211,19.49582504,22.17,49.11,47.29,43.895,97.675,102.595,95.345,23.32,62.155,113.345
19.14725373,19.37192926,22.27,49.055,47.215,43.62,100.39,101.555,94.845,23.075,62.335,113.26
19.39147832,19.70450704,22.125,49.155,47.675,43.795,96.51,101.41,95.945,23.505,62.06,113.535
19.36460103,19.4943597,21.755,47.935,47.74,44.235,97.99,100.455,94.8,23.115,62.17,112.16
19.06553854,19.60074299,21.995,48.175,47.76,43.95,97.92,100.7,97.565,23.17,62.54,112.98
19.44758306,19.69237963,21.775,49.325,46.81,44.57,98.965,100.655,95.31,22.935,61.06,113.975
19.34032205,19.84873175,22.105,49.575,47.575,43.115,97.205,101.83,96.405,23.41,61.25,112.485
19.60929856,19.24156578,22.13,48.895,47.935,44.155,98.005,101.295,94.665,23.27,61.515,112.11
19.28927519,19.51936765,22.14,47.525,47.21,48.355,99.56,102.35,95.985,23,61.85,112.565
19.57891343,19.76345758,22.175,47.8,47.085,52.9,98.675,102.045,94.215,23.08,61.405,111.905
19.25697299,19.78761323,22.155,47.93,46.96,53.275,98.05,101.98,94.83,23.09,62.14,114.47
19.26612823,19.8867091,21.66,47.785,47.385,53.295,96.255,101.485,94.43,23.39,61.48,113.59
19.2571725,19.52572403,21.855,48.495,47.17,53.64,96.94,100.645,93.69,22.815,61.13,110.925
19.43507561,19.61034904,21.565,48.68,47.305,53.73,97.04,101.86,95.49,23.155,60.64,112.09
19.28352225,19.54458271,22.11,48.425,47.635,53.215,96.835,100.05,95.16,23.125,61.26,112.445
19.40057711,19.45545765,22.08,48.48,47.745,54.06,97.195,99.66,94.68,22.905,61.715,114.115
19.26657598,19.52207413,21.79,48.12,46.26,53.6,98.38,101.21,94.295,23.02,61.6,112.95
19.1978397,19.55708921,21.705,48.355,46.985,53.83,96.31,100.465,93.525,22.93,62.245,113.815
19.22059684,19.57202113,21.67,48.05,47.635,53.265,97.97,101.04,94.66,22.62,61.29,111.93
19.30716297,19.54045297,21.96,47.865,46.88,53.2,97.13,101.045,94.195,23.04,61.115,111.24
19.42659591,19.5551982,21.78,47.375,47.025,53.32,96.675,100.21,94.445,23.17,61.035,110.72
19.14259185,19.60001967,21.825,48.82,47.325,52.79,94.49,100.18,94.115,22.635,61.46,110.84
19.00119647,19.53293906,21.56,47.825,46.5,53.72,96.43,100.425,95.51,22.92,60.155,112.665
19.17969512,19.49766736,21.805,48.8,47.065,54.175,96.535,100.135,95.12,22.95,60.72,111.48
19.06467839,19.34333786,21.57,48.205,47.315,53.465,97.97,100.75,94.275,22.87,61.34,110.545
18.93736912,19.43708432,21.775,47.615,47.22,52.875,96.54,100.125,93.65,23.21,61.295,113.05
19.16520092,19.42523248,21.765,47.56,46.77,52.44,95.315,101.155,95.16,22.785,61.36,111.445
18.98744914,19.46745913,21.69,48.04,46.105,52.73,98.545,100.17,95.01,22.775,62.025,112.57
19.09026696,19.27891371,21.375,48.875,47.59,53.31,96.635,99.315,94.45,23.075,61.235,111.82
19.2656713,19.46246003,21.42,47.66,46.98,53.01,97.54,99.635,93.145,22.41,61.56,110.455
19.12633196,19.47360805,21.495,47.3,46.65,52.825,96.31,98.57,93.345,22.73,61.45,113.135
19.21765269,19.30002332,21.315,47.12,46.725,53.43,96.415,100.305,94.675,23.125,61.545,111.71
18.94371532,19.30330175,21.42,47.71,46.38,53.12,96.37,100.085,94.665,23.325,61.59,110.475
18.99110404,19.24274405,21.565,47.59,46.81,53.4,97.22,99.745,94.14,22.6,60.575,111.325
18.77818306,19.01737003,21.555,47.51,46.675,53.285,95.68,99.825,94.725,22.65,60.83,112.065
18.89579991,19.04158249,21.465,47.775,47.005,46.785,94.195,100.4,93.775,22.665,61.21,111.315
18.93448437,19.02029438,21.62,48.015,45.8,46.705,96.33,98.525,94.26,22.395,61.41,112.77
18.98201747,19.21506222,21.755,47.59,47.23,46,96.005,100.185,93.97,22.76,61.34,110.59
18.78355607,19.12073949,21.25,48.235,46,45.99,96.17,99.015,93.5,22.675,61.455,111.665
18.44789763,18.95739287,21.545,47.305,46.06,46.39,96.355,99.63,94.065,22.635,61.06,112.5
18.70698007,19.16780503,21.49,47.79,46.335,46.655,95.41,100.185,93.25,22.455,60.62,111.98
19.12210113,18.9051401,21.15,46.56,45.665,46.18,96.305,99.415,92.545,22.68,60.85,111.835
18.98636498,19.2644874,21.125,47.155,45.99,46.515,96.11,100.16,92.94,22.835,60.88,111.4
18.89562612,19.14780998,21.49,47.58,46.685,46.715,95.46,97.83,93.2,22.715,60.55,111.77
18.68551159,19.21228169,21.32,46.995,46.415,45.91,95.7,99.75,94.29,22.355,60.58,111.405
18.61132431,19.18402076,21.525,47.22,46.49,45.795,96.05,98.84,91.96,22.695,60.76,111.52
18.60546394,18.74101273,21.475,47.305,45.76,46.6,94.975,99.86,92.825,22.75,61.205,111.095
18.22904552,19.20662648,21.43,47.44,45.985,45.805,97.78,99.485,92.965,22.66,60.69,111.795
18.87132306,18.74158031,21.49,46.14,46.465,46.15,96.55,98.745,94.08,22.905,61.29,111.355
18.87931931,18.99516389,21.15,47.525,46.375,46.015,94.955,99.43,93.615,22.645,61.175,110.545
18.56336567,19.29735292,21.23,47.04,45.845,46.76,96.155,98.22,94.4,22.2,59.555,109.915
18.37043655,19.20692379,21.175,47.325,45.9,45.885,95.6,99.005,92.05,22.31,60.61,111.475
18.97747674,18.75709608,21.11,47.485,45.7,46.645,95.775,98.27,92.44,22.575,61.57,111.07
